team_id,slug,rawscore,league_slug,league_balance_factor,ranking_raw_balanced,league_weight,rank
107582178455767077,pirate-dream,1.6174856847282983,north_regional_league,0.8297442701568742,0.5953361086322061,0.9,0.5358024977689855
105521408363571548,illuminar-gaming,0.1790141630269349,ultraliga,1,0.5953340619319487,0.9,0.5358006557387539
103877625775457850,movistar-riders,0.17753004482438917,superliga,1,0.5952080260517193,0.9,0.5356872234465474
105550047979361273,hle-challengers,0.171559744256449,lck_challengers_league,1,0.5947010097736195,0.9,0.5352309087962576
106827839261303409,cga-academy,0.1561780363907137,ljl_academy,1,0.5933947478552866,0.9,0.534055273069758
107581689894520368,bandits,1.574994248559,north_regional_league,0.8297442701568742,0.5923419736234391,0.9,0.5331077762610952
101383793574360315,rogue,-0.6068005115358907,lec,0.7157853551872768,0.3783643277338289,1.4,0.5297100588273604
107564167676290839,rebels-gaming,0.08520038091560986,superliga,1,0.5873671071531626,0.9,0.5286303964378464
105550049871017396,kt-challengers,0.07720322976499919,lck_challengers_league,1,0.5866879644926479,0.9,0.5280191680433831
107565448721890834,domino-esports,0.04247842543739409,nlc,1,0.5837390273583158,0.9,0.5253651246224843
107575082591536093,entropiq,3.544386585841614,hitpoint_masters,0.6505534589908389,0.5732233623638275,0.9,0.5159010261274448
105520822049210915,mcon-lg-ultragear,-0.08583291325250803,elite_series,1,0.5728424340226491,0.9,0.5155581906203842
105594135137147298,white-dragons,2.285133833247672,liga_portuguesa,0.7320695958220451,0.5667625848155784,0.9,0.5100863263340206
109523293035238887,aegis,-0.17808472238295173,lfl,1,0.5650081267912096,0.9,0.5085073141120886
109692071893352727,hell-pigs,-1.29967390985562,pcs,0.8313472662878283,0.39053313065759404,1.3,0.5076930698548723
105503948999800557,e-wie-einfach-e-sports,-0.21940770034312201,primeleague,1,0.5614988524679254,0.9,0.5053489672211329
105549997263803379,loud-academy,-0.23805015688195189,cblol_academy,1,0.5599156777480948,0.9,0.5039241099732853
