team_id,slug,rawscore,ranking_raw,league_slug,league_weight,rank
108203164850614211,ns-redforce-academy,-3.503938097851891,0.5949570714480055,lck_academy,0.9,0.5354613643032049
109672446077514083,the-kings-moon,-3.597668460258151,0.5903241957256652,NA,0.9,0.5312917761530986
108203166973601408,liiv-sandbox-academy,-3.8870547178661328,0.5760205001799258,lck_academy,0.9,0.5184184501619332
109698026697016325,barcelona-bg,-4.581048287477226,0.5417179980069817,NA,0.9,0.4875461982062836
103535282148790975,galakticos-akademi,-4.955887789975337,0.5231905455751786,NA,0.9,0.4708714910176608
108203159356403647,kwangdong-freecs-academy,-5.391121842519581,0.5016779297716856,lck_academy,0.9,0.451510136794517
108203173414485265,hle-academy,-5.890674377038039,0.4769861996877571,lck_academy,0.9,0.42928757971898135
108203154514683518,t1-rookies,-6.9716828834479925,0.42355444143547466,lck_academy,0.9,0.3811989972919272
108203161924300737,drx-academy,-7.011284231633235,0.4215970380939177,lck_academy,0.9,0.3794373342845259
107251231972989211,sbtc-esports,-15.540855396125055,0,vcs,1.2,0
